,CONTROL,REGION,SHIPMONTH,SECTIONS,WEIGHT,WGTADJ,STATUS,PRICE,SQFT,BEDROOMS,TITLED,LOCATION,FOUNDATION,SECURED
1090,1403282,1,201403,2,2.733333333,1.007442663,2.0,68100.0,1248.0,3.0,3.0,1.0,2.0,1.0
1092,1403284,3,201403,2,18.464285714,1.007442663,2.0,85000.0,2016.0,3.0,1.0,3.0,3.0,1.0
1094,1403286,2,201403,1,8.645454545,1.000433862,2.0,48600.0,1216.0,3.0,2.0,1.0,3.0,1.0
1095,1403287,2,201403,2,4.322727273,1.007442663,2.0,82800.0,1568.0,3.0,2.0,1.0,3.0,1.0
1096,1403288,3,201403,2,18.464285714,1.007442663,2.0,91000.0,1456.0,3.0,2.0,3.0,2.0,1.0
1097,1403289,4,201403,2,5.642105263,1.007442663,2.0,87400.0,1690.0,3.0,2.0,1.0,3.0,1.0
1098,1403290,2,201403,2,4.322727273,1.007442663,2.0,82800.0,1568.0,3.0,2.0,1.0,3.0,1.0
1099,1403291,3,201403,2,18.464285714,1.007442663,2.0,62400.0,1512.0,3.0,2.0,3.0,3.0,1.0
1100,1403292,2,201403,1,8.645454545,1.000433862,2.0,41200.0,1056.0,3.0,2.0,1.0,3.0,1.0
1102,1403294,2,201403,1,8.645454545,1.000433862,2.0,42300.0,1080.0,3.0,3.0,1.0,2.0,1.0
1103,1403295,3,201403,2,18.464285714,1.007442663,2.0,88900.0,2112.0,3.0,2.0,3.0,2.0,1.0
1104,1403296,2,201403,2,4.322727273,1.007442663,2.0,143000.0,2400.0,3.0,2.0,3.0,2.0,1.0
1105,1403297,4,201403,2,5.642105263,1.007442663,2.0,114000.0,1836.0,3.0,2.0,1.0,3.0,1.0
1107,1403299,2,201403,1,8.645454545,1.000433862,2.0,50000.0,1120.0,3.0,1.0,1.0,3.0,1.0
1108,1403300,3,201403,2,18.464285714,1.007442663,2.0,105000.0,2500.0,3.0,2.0,3.0,3.0,1.0
1110,1403302,2,201403,1,8.645454545,1.000433862,2.0,51500.0,1300.0,3.0,3.0,1.0,3.0,3.0
1111,1403303,2,201403,1,8.645454545,1.000433862,2.0,67100.0,1300.0,3.0,2.0,1.0,3.0,1.0
1114,1403306,2,201403,2,4.322727273,1.007442663,2.0,82800.0,1568.0,3.0,2.0,1.0,3.0,1.0
1116,1403308,3,201403,1,36.928571429,1.000433862,2.0,37700.0,980.0,3.0,2.0,3.0,3.0,1.0
1117,1403309,1,201403,2,2.733333333,1.007442663,2.0,76000.0,1456.0,3.0,1.0,3.0,2.0,1.0
1118,1403310,3,201403,1,36.928571429,1.000433862,2.0,52100.0,1248.0,3.0,2.0,3.0,2.0,1.0
1119,1403311,4,201403,2,5.642105263,1.007442663,2.0,68100.0,1248.0,3.0,2.0,1.0,3.0,1.0
1120,1403312,3,201403,2,18.464285714,1.007442663,2.0,65000.0,1408.0,3.0,2.0,3.0,2.0,1.0
1122,1403314,3,201403,2,2.733333333,1.007442663,2.0,77700.0,1456.0,3.0,2.0,3.0,3.0,1.0
1123,1403315,4,201403,2,5.642105263,1.007442663,2.0,82000.0,1512.0,3.0,2.0,3.0,3.0,1.0
1124,1403316,2,201403,1,8.645454545,1.000433862,2.0,48600.0,1216.0,3.0,2.0,1.0,3.0,1.0
1125,1403317,4,201403,2,5.642105263,1.007442663,2.0,87000.0,1568.0,3.0,2.0,1.0,3.0,1.0
1128,1403320,2,201403,1,8.645454545,1.000433862,2.0,48600.0,1216.0,3.0,3.0,3.0,2.0,1.0
1130,1403322,3,201403,2,18.464285714,1.007442663,2.0,92200.0,2500.0,3.0,3.0,3.0,2.0,1.0
1131,1403323,4,201403,2,5.642105263,1.007442663,2.0,43200.0,1344.0,3.0,2.0,1.0,3.0,1.0
1132,1403324,4,201403,2,5.642105263,1.007442663,2.0,72500.0,1344.0,1.0,2.0,3.0,3.0,1.0
1134,1403326,5,201403,3,3.761403509,1.007442663,2.0,63500.0,1100.0,3.0,1.0,3.0,2.0,1.0
1135,1403327,3,201403,2,18.464285714,1.007442663,2.0,57900.0,1000.0,3.0,2.0,3.0,3.0,1.0
1138,1403330,1,201403,1,5.466666667,1.000433862,2.0,54100.0,1088.0,1.0,2.0,1.0,3.0,1.0
1139,1403331,3,201403,2,18.464285714,1.007442663,2.0,80600.0,1680.0,3.0,2.0,3.0,3.0,1.0
1140,1403332,2,201403,2,4.322727273,1.007442663,2.0,82800.0,1568.0,3.0,1.0,1.0,3.0,1.0
1141,1403333,1,201403,1,5.466666667,1.000433862,2.0,48600.0,1216.0,3.0,2.0,3.0,2.0,1.0
1142,1403334,5,201403,3,12.30952381,1.007442663,2.0,187800.0,3700.0,3.0,2.0,3.0,2.0,1.0
1143,1403335,2,201403,2,4.322727273,1.007442663,2.0,88000.0,1680.0,3.0,2.0,1.0,2.0,1.0
1144,1403336,1,201403,2,2.733333333,1.007442663,2.0,68100.0,1248.0,3.0,1.0,1.0,3.0,1.0
1146,1403338,4,201403,2,5.642105263,1.007442663,2.0,63600.0,1152.0,3.0,3.0,1.0,3.0,1.0
1149,1403341,3,201403,1,36.928571429,1.000433862,2.0,51500.0,1280.0,3.0,2.0,3.0,3.0,1.0
1150,1403342,2,201403,1,8.645454545,1.000433862,2.0,51500.0,1300.0,3.0,2.0,1.0,3.0,1.0
1151,1403343,4,201403,2,5.642105263,1.007442663,2.0,185900.0,1708.0,3.0,2.0,1.0,2.0,1.0
1154,1403346,2,201403,1,8.645454545,1.000433862,2.0,26900.0,980.0,3.0,2.0,1.0,3.0,1.0
1155,1403347,3,201403,1,36.928571429,1.000433862,2.0,45600.0,1152.0,3.0,2.0,3.0,2.0,1.0
1156,1403348,2,201403,1,8.645454545,1.000433862,2.0,48600.0,1216.0,3.0,2.0,1.0,2.0,1.0
1160,1403352,3,201403,2,18.464285714,1.007442663,2.0,60000.0,1344.0,3.0,2.0,3.0,2.0,1.0
1164,1403356,4,201403,2,5.642105263,1.007442663,2.0,72500.0,1344.0,3.0,2.0,1.0,3.0,1.0
1165,1403357,1,201403,1,5.466666667,1.000433862,2.0,55200.0,1152.0,1.0,2.0,3.0,2.0,1.0
1166,1403358,3,201403,1,36.928571429,1.000433862,2.0,36400.0,952.0,1.0,2.0,1.0,2.0,1.0
1167,1403359,4,201403,1,11.284210526,1.000433862,2.0,45000.0,1140.0,3.0,3.0,1.0,3.0,1.0
1170,1403362,3,201403,1,36.928571429,1.000433862,2.0,24500.0,980.0,3.0,2.0,1.0,3.0,1.0
1171,1403363,1,201403,2,2.733333333,1.007442663,2.0,63600.0,1152.0,3.0,2.0,1.0,3.0,1.0
1174,1403366,2,201403,2,4.322727273,1.007442663,2.0,77700.0,1456.0,3.0,1.0,1.0,2.0,1.0
1175,1403367,4,201403,2,5.642105263,1.007442663,2.0,59200.0,1056.0,1.0,2.0,3.0,2.0,1.0
1176,1403368,2,201403,1,8.645454545,1.000433862,2.0,48600.0,1216.0,3.0,3.0,1.0,3.0,1.0
1178,1403370,3,201403,1,36.928571429,1.000433862,2.0,36400.0,952.0,1.0,2.0,3.0,3.0,1.0
1180,1403372,3,201403,2,18.464285714,1.007442663,2.0,89900.0,2016.0,3.0,1.0,3.0,3.0,1.0
1181,1403373,1,201403,2,2.733333333,1.007442663,2.0,63600.0,1152.0,1.0,2.0,1.0,2.0,1.0
1182,1403374,3,201403,1,36.928571429,1.000433862,2.0,44000.0,1216.0,3.0,2.0,3.0,3.0,1.0
1184,1403376,3,201403,2,18.464285714,1.007442663,2.0,79700.0,1568.0,3.0,2.0,3.0,3.0,1.0
1185,1403377,2,201403,2,4.322727273,1.007442663,2.0,65000.0,1568.0,3.0,3.0,1.0,2.0,1.0
1187,1403379,2,201403,2,4.322727273,1.007442663,2.0,82600.0,1568.0,3.0,2.0,3.0,2.0,1.0
1188,1403380,4,201403,2,5.642105263,1.007442663,2.0,84000.0,1344.0,3.0,2.0,1.0,3.0,1.0
1190,1403382,3,201403,2,18.464285714,1.007442663,2.0,88200.0,2280.0,3.0,3.0,3.0,3.0,1.0
1191,1403383,3,201403,1,36.928571429,1.000433862,2.0,53000.0,1312.0,3.0,2.0,3.0,3.0,1.0
1192,1403384,2,201403,2,4.322727273,1.007442663,2.0,76300.0,1792.0,3.0,2.0,1.0,2.0,1.0
1194,1403386,2,201403,2,4.322727273,1.007442663,2.0,57000.0,1232.0,3.0,2.0,3.0,3.0,1.0
1195,1403387,2,201403,2,4.322727273,1.007442663,2.0,66800.0,1792.0,3.0,2.0,3.0,3.0,1.0
1197,1403389,2,201403,2,4.322727273,1.007442663,2.0,60000.0,1100.0,3.0,2.0,1.0,3.0,1.0
1198,1403390,2,201403,2,4.322727273,1.007442663,2.0,108200.0,2400.0,3.0,2.0,3.0,3.0,1.0
1199,1403391,3,201403,1,36.928571429,1.000433862,2.0,44300.0,1216.0,3.0,2.0,3.0,3.0,1.0
1200,1403392,3,201403,1,36.928571429,1.000433862,2.0,30000.0,1216.0,3.0,3.0,3.0,3.0,1.0
1201,1403393,4,201403,2,5.642105263,1.007442663,2.0,76900.0,1440.0,1.0,2.0,1.0,3.0,1.0
1202,1403394,3,201403,2,18.464285714,1.007442663,2.0,99100.0,1920.0,3.0,2.0,3.0,3.0,1.0
1203,1403395,3,201403,1,36.928571429,1.000433862,2.0,29100.0,700.0,1.0,2.0,3.0,3.0,1.0
1204,1403396,3,201403,2,18.464285714,1.007442663,2.0,65000.0,1408.0,3.0,2.0,3.0,2.0,1.0
1205,1403397,2,201403,1,8.645454545,1.000433862,2.0,39700.0,1024.0,3.0,2.0,1.0,3.0,1.0
1206,1403398,2,201403,2,4.322727273,1.007442663,2.0,63300.0,1568.0,3.0,2.0,3.0,3.0,1.0
1207,1403399,1,201403,2,2.733333333,1.007442663,2.0,77700.0,1456.0,1.0,2.0,1.0,3.0,1.0
1208,1403400,3,201403,1,36.928571429,1.000433862,2.0,58900.0,1500.0,3.0,2.0,3.0,3.0,1.0
1209,1403401,1,201403,2,2.733333333,1.007442663,2.0,69900.0,1568.0,3.0,1.0,1.0,3.0,1.0
1211,1403403,4,201403,2,5.642105263,1.007442663,2.0,90200.0,2016.0,3.0,2.0,1.0,3.0,1.0
1212,1403404,3,201403,2,18.464285714,1.007442663,2.0,69900.0,1904.0,3.0,2.0,3.0,3.0,1.0
1215,1404002,1,201404,2,4.416666667,0.980389703,2.0,102400.0,1792.0,3.0,2.0,3.0,2.0,1.0
1216,1404003,3,201404,1,14.231578947,1.014402139,2.0,39900.0,960.0,3.0,2.0,3.0,3.0,1.0
1217,1404004,2,201404,2,4.636363636,0.980389703,2.0,71000.0,1792.0,3.0,1.0,1.0,3.0,1.0
1218,1404005,4,201404,2,7.115789474,0.980389703,2.0,54600.0,900.0,3.0,2.0,1.0,3.0,1.0
1219,1404006,2,201404,1,9.272727273,1.014402139,2.0,48700.0,1152.0,3.0,2.0,1.0,2.0,1.0
1220,1404007,1,201404,2,4.416666667,0.980389703,2.0,68900.0,1456.0,3.0,2.0,1.0,3.0,1.0
1221,1404008,2,201404,2,4.636363636,0.980389703,2.0,49800.0,1344.0,3.0,1.0,3.0,2.0,1.0
1222,1404009,2,201404,2,4.636363636,0.980389703,2.0,75100.0,1456.0,3.0,2.0,1.0,3.0,1.0
1225,1404012,4,201404,2,7.115789474,0.980389703,2.0,99400.0,2046.0,3.0,2.0,1.0,3.0,1.0
1226,1404013,3,201404,1,42.192857143,1.014402139,2.0,24500.0,980.0,3.0,2.0,3.0,3.0,1.0
1227,1404014,3,201404,1,42.192857143,1.014402139,2.0,51300.0,1216.0,3.0,2.0,3.0,3.0,1.0
1229,1404016,4,201404,1,14.231578947,1.014402139,2.0,45000.0,1300.0,3.0,2.0,3.0,2.0,1.0
1230,1404017,4,201404,2,7.115789474,0.980389703,2.0,89300.0,1800.0,3.0,3.0,1.0,3.0,1.0
1231,1404018,3,201404,2,21.096428571,0.980389703,2.0,79700.0,1568.0,3.0,2.0,3.0,3.0,1.0
1232,1404019,2,201404,1,9.272727273,1.014402139,2.0,39300.0,924.0,3.0,2.0,1.0,2.0,1.0
1233,1404020,4,201404,2,7.115789474,0.980389703,2.0,128100.0,1404.0,3.0,2.0,1.0,3.0,1.0
1234,1404021,3,201404,2,21.096428571,0.980389703,2.0,84900.0,2128.0,3.0,2.0,3.0,3.0,1.0
1240,1404027,2,201404,1,9.272727273,1.014402139,2.0,38100.0,896.0,1.0,2.0,1.0,3.0,1.0
1241,1404028,2,201404,1,9.272727273,1.014402139,2.0,51300.0,1216.0,3.0,2.0,1.0,2.0,1.0
1243,1404030,4,201404,2,7.115789474,0.980389703,2.0,70000.0,1288.0,3.0,2.0,1.0,2.0,1.0
1247,1404034,2,201404,2,4.636363636,0.980389703,2.0,53900.0,1232.0,3.0,2.0,1.0,2.0,1.0
1248,1404035,2,201404,2,4.636363636,0.980389703,2.0,66600.0,1176.0,1.0,2.0,3.0,3.0,1.0
1250,1404037,3,201404,2,21.096428571,0.980389703,2.0,95000.0,2176.0,3.0,2.0,3.0,3.0,1.0
1252,1404039,4,201404,1,14.231578947,1.014402139,2.0,47000.0,1110.0,1.0,2.0,3.0,3.0,1.0
1254,1404041,2,201404,2,4.636363636,0.980389703,2.0,79700.0,1568.0,3.0,3.0,1.0,2.0,1.0
1255,1404042,3,201404,1,42.192857143,1.014402139,2.0,57400.0,1500.0,3.0,2.0,1.0,3.0,1.0
1258,1404045,4,201404,1,14.231578947,1.014402139,2.0,47000.0,1110.0,1.0,2.0,3.0,3.0,1.0
1261,1404048,1,201404,2,4.416666667,0.980389703,2.0,82000.0,1624.0,3.0,2.0,3.0,3.0,1.0
1262,1404049,3,201404,2,21.096428571,0.980389703,2.0,74900.0,2016.0,3.0,2.0,3.0,2.0,1.0
1263,1404050,2,201404,1,9.272727273,1.014402139,2.0,54000.0,1300.0,3.0,2.0,1.0,2.0,1.0
1264,1404051,2,201404,1,9.272727273,1.014402139,2.0,54900.0,960.0,3.0,2.0,3.0,2.0,1.0
1266,1404053,3,201404,1,42.192857143,1.014402139,2.0,51300.0,1216.0,3.0,1.0,3.0,3.0,1.0
1267,1404054,3,201404,2,21.096428571,0.980389703,2.0,91600.0,1920.0,3.0,1.0,3.0,2.0,1.0
1268,1404055,1,201404,1,8.833333333,1.014402139,2.0,56300.0,1064.0,3.0,2.0,3.0,2.0,1.0
1270,1404057,3,201404,1,42.192857143,1.014402139,2.0,44700.0,1056.0,1.0,2.0,1.0,2.0,1.0
1272,1404059,3,201404,2,21.096428571,0.980389703,2.0,49000.0,1000.0,1.0,2.0,3.0,3.0,1.0
1273,1404060,4,201404,2,7.115789474,0.980389703,2.0,68800.0,1568.0,3.0,2.0,3.0,3.0,1.0
1274,1404061,3,201404,2,21.096428571,0.980389703,2.0,55900.0,1904.0,3.0,2.0,3.0,3.0,1.0
1276,1404063,2,201404,2,4.636363636,0.980389703,2.0,94200.0,1920.0,3.0,2.0,1.0,3.0,1.0
1277,1404064,4,201404,2,7.115789474,0.980389703,2.0,86000.0,1512.0,3.0,2.0,3.0,3.0,1.0
1278,1404065,3,201404,2,21.096428571,0.980389703,2.0,60500.0,1536.0,3.0,2.0,3.0,3.0,1.0
1280,1404067,1,201404,2,4.416666667,0.980389703,2.0,70500.0,1344.0,1.0,3.0,1.0,2.0,1.0
1284,1404071,2,201404,1,9.272727273,1.014402139,2.0,41600.0,980.0,3.0,2.0,1.0,2.0,1.0
1285,1404072,4,201404,2,7.115789474,0.980389703,2.0,90700.0,1764.0,3.0,2.0,1.0,2.0,1.0
1286,1404073,2,201404,1,9.272727273,1.014402139,2.0,35000.0,980.0,3.0,1.0,3.0,2.0,1.0
1287,1404074,2,201404,2,4.636363636,0.980389703,2.0,83500.0,1568.0,3.0,1.0,3.0,3.0,1.0
1288,1404075,1,201404,1,8.833333333,1.014402139,2.0,34700.0,924.0,3.0,2.0,1.0,2.0,1.0
1289,1404076,1,201404,2,4.416666667,0.980389703,2.0,75100.0,1456.0,3.0,2.0,3.0,3.0,1.0
1290,1404077,3,201404,2,21.096428571,0.980389703,2.0,87300.0,2048.0,3.0,2.0,3.0,2.0,1.0
1291,1404078,3,201404,2,21.096428571,0.980389703,2.0,41400.0,1904.0,3.0,2.0,3.0,3.0,1.0
1294,1404081,2,201404,2,4.636363636,0.980389703,2.0,94200.0,1920.0,3.0,2.0,1.0,2.0,1.0
1300,1404087,3,201404,2,21.096428571,0.980389703,2.0,90000.0,2500.0,3.0,2.0,3.0,3.0,1.0
1301,1404088,5,201404,3,14.064285714,0.980389703,2.0,195500.0,3700.0,3.0,2.0,3.0,2.0,1.0
1304,1404091,4,201404,2,7.115789474,0.980389703,2.0,43200.0,1104.0,3.0,3.0,3.0,2.0,1.0
1305,1404092,4,201404,1,14.231578947,1.014402139,2.0,65600.0,896.0,1.0,2.0,3.0,3.0,3.0
1306,1404093,4,201404,2,7.115789474,0.980389703,2.0,145000.0,1512.0,3.0,2.0,1.0,3.0,1.0
1307,1404094,3,201404,2,21.096428571,0.980389703,2.0,94200.0,1920.0,3.0,2.0,1.0,3.0,1.0
1309,1404096,3,201404,2,21.096428571,0.980389703,2.0,52000.0,1568.0,3.0,2.0,3.0,3.0,1.0
1311,1404098,3,201404,2,21.096428571,0.980389703,2.0,56300.0,1568.0,3.0,2.0,3.0,3.0,1.0
1312,1404099,1,201404,2,4.416666667,0.980389703,2.0,72800.0,1400.0,3.0,2.0,3.0,3.0,1.0
1313,1404100,3,201404,1,42.192857143,1.014402139,2.0,39700.0,1216.0,3.0,2.0,3.0,3.0,1.0
1316,1404103,4,201404,1,14.231578947,1.014402139,2.0,38100.0,896.0,1.0,2.0,1.0,2.0,1.0
1318,1404105,3,201404,1,42.192857143,1.014402139,2.0,29600.0,700.0,1.0,2.0,3.0,3.0,1.0
1320,1404107,4,201404,2,7.115789474,0.980389703,2.0,91300.0,1848.0,3.0,2.0,3.0,3.0,1.0
1323,1404110,2,201404,2,4.636363636,0.980389703,2.0,98200.0,1512.0,3.0,2.0,3.0,3.0,1.0
1327,1404114,3,201404,1,42.192857143,1.014402139,2.0,57600.0,1368.0,3.0,2.0,3.0,3.0,1.0
1328,1404115,3,201404,2,21.096428571,0.980389703,2.0,49900.0,1568.0,3.0,2.0,3.0,3.0,1.0
1329,1404116,4,201404,2,7.115789474,0.980389703,2.0,113500.0,1344.0,3.0,2.0,1.0,2.0,1.0
1332,1404119,1,201404,1,8.833333333,1.014402139,2.0,58000.0,1036.0,3.0,2.0,1.0,2.0,1.0
1334,1404121,2,201404,2,4.636363636,0.980389703,2.0,100000.0,2400.0,3.0,2.0,3.0,3.0,1.0
1337,1404124,2,201404,2,4.636363636,0.980389703,2.0,84300.0,1680.0,3.0,2.0,1.0,2.0,1.0
1338,1404125,4,201404,1,14.231578947,1.014402139,2.0,51300.0,1216.0,3.0,2.0,1.0,3.0,1.0
1339,1404126,2,201404,1,9.272727273,1.014402139,2.0,31200.0,700.0,1.0,3.0,1.0,2.0,1.0
1340,1404127,2,201404,2,4.636363636,0.980389703,2.0,64800.0,1904.0,3.0,2.0,1.0,3.0,1.0
1341,1404128,1,201404,1,8.833333333,1.014402139,2.0,28000.0,700.0,1.0,2.0,1.0,2.0,1.0
1343,1404130,2,201404,2,4.636363636,0.980389703,2.0,83400.0,1400.0,3.0,2.0,3.0,2.0,1.0
1344,1404131,2,201404,1,9.272727273,1.014402139,2.0,38100.0,896.0,1.0,1.0,1.0,3.0,1.0
1345,1404132,1,201404,2,4.416666667,0.980389703,2.0,93900.0,1232.0,3.0,2.0,3.0,2.0,1.0
1347,1404134,3,201404,2,21.096428571,0.980389703,2.0,41400.0,1568.0,3.0,2.0,3.0,3.0,1.0
1349,1404136,4,201404,1,14.231578947,1.014402139,2.0,43200.0,1020.0,1.0,2.0,1.0,3.0,1.0
1350,1404137,5,201404,3,14.064285714,0.980389703,2.0,175800.0,1920.0,3.0,1.0,1.0,3.0,1.0
1352,1404139,2,201404,2,4.636363636,0.980389703,2.0,73600.0,2400.0,3.0,1.0,1.0,2.0,1.0
1353,1404140,3,201404,1,42.192857143,1.014402139,2.0,28700.0,700.0,1.0,2.0,3.0,2.0,1.0
1354,1404141,1,201404,2,4.416666667,0.980389703,2.0,62600.0,1152.0,1.0,3.0,1.0,3.0,1.0
1355,1404142,2,201404,1,9.272727273,1.014402139,2.0,43200.0,700.0,1.0,2.0,1.0,3.0,1.0
1357,1404144,3,201404,2,21.096428571,0.980389703,2.0,57000.0,1344.0,3.0,2.0,3.0,3.0,1.0
1358,1404145,1,201404,2,4.416666667,0.980389703,2.0,79800.0,1624.0,3.0,2.0,3.0,3.0,1.0
1360,1404147,3,201404,1,42.192857143,1.014402139,2.0,52000.0,1216.0,3.0,2.0,3.0,2.0,1.0
1361,1404148,4,201404,1,14.231578947,1.014402139,2.0,47000.0,1110.0,1.0,2.0,1.0,3.0,1.0
1362,1404149,3,201404,2,21.096428571,0.980389703,2.0,41400.0,1000.0,3.0,2.0,1.0,3.0,1.0
1364,1404151,2,201404,2,4.636363636,0.980389703,2.0,143000.0,1680.0,3.0,2.0,1.0,2.0,1.0
1366,1404153,2,201404,1,9.272727273,1.014402139,2.0,51300.0,1216.0,3.0,2.0,1.0,2.0,1.0
1367,1404154,3,201404,1,42.192857143,1.014402139,2.0,33900.0,1120.0,3.0,2.0,3.0,3.0,1.0
1369,1404156,2,201404,1,9.272727273,1.014402139,2.0,44700.0,1056.0,3.0,2.0,1.0,3.0,1.0
1371,1404158,4,201404,2,7.115789474,0.980389703,2.0,104500.0,1800.0,3.0,2.0,1.0,3.0,1.0
1372,1404159,3,201404,1,42.192857143,1.014402139,2.0,51300.0,1216.0,3.0,2.0,3.0,3.0,1.0
1373,1404160,4,201404,2,7.115789474,0.980389703,2.0,104000.0,1392.0,1.0,2.0,1.0,2.0,1.0
1374,1404161,2,201404,2,4.636363636,0.980389703,2.0,70500.0,1344.0,3.0,2.0,1.0,3.0,1.0
1375,1404162,3,201404,2,21.096428571,0.980389703,2.0,115300.0,2500.0,3.0,1.0,3.0,3.0,1.0
1379,1404166,2,201404,2,4.636363636,0.980389703,2.0,77400.0,1512.0,3.0,3.0,1.0,2.0,1.0
1381,1404168,2,201404,1,9.272727273,1.014402139,2.0,51300.0,1216.0,3.0,2.0,3.0,3.0,1.0
1382,1404169,2,201404,2,4.636363636,0.980389703,2.0,91000.0,1904.0,3.0,2.0,1.0,3.0,1.0
1383,1404170,4,201404,2,7.115789474,0.980389703,2.0,99700.0,2052.0,3.0,2.0,3.0,3.0,1.0
1385,1404172,3,201404,2,21.096428571,0.980389703,2.0,131700.0,2500.0,3.0,2.0,3.0,3.0,1.0
1386,1404173,4,201404,2,7.115789474,0.980389703,2.0,185900.0,1980.0,3.0,1.0,1.0,2.0,1.0
1388,1404175,3,201404,2,21.096428571,0.980389703,2.0,75400.0,2016.0,3.0,2.0,3.0,3.0,1.0
1389,1404176,5,201404,3,4.743859649,0.980389703,2.0,93600.0,1904.0,3.0,3.0,1.0,3.0,1.0
1391,1404178,1,201404,1,8.833333333,1.014402139,2.0,44700.0,1056.0,3.0,2.0,1.0,3.0,1.0
1392,1404179,2,201404,2,4.6364,0.980389703,2.0,39500.0,1232.0,3.0,1.0,3.0,2.0,1.0
1393,1404180,4,201404,2,7.115789474,0.980389703,2.0,91300.0,1512.0,3.0,1.0,3.0,3.0,1.0
1396,1404183,1,201404,2,4.416666667,0.980389703,2.0,85000.0,1680.0,3.0,1.0,1.0,2.0,1.0
1399,1404186,3,201404,2,21.096428571,0.980389703,2.0,80300.0,1920.0,3.0,2.0,3.0,3.0,1.0
1400,1404187,2,201404,1,9.272727273,1.014402139,2.0,31200.0,700.0,1.0,1.0,1.0,3.0,1.0
1401,1404188,3,201404,2,21.096428571,0.980389703,2.0,41400.0,1000.0,3.0,2.0,3.0,3.0,1.0
1403,1404190,1,201404,1,8.833333333,1.014402139,2.0,39300.0,924.0,3.0,2.0,1.0,3.0,1.0
1404,1404191,2,201404,2,4.636363636,0.980389703,2.0,116100.0,1904.0,3.0,2.0,1.0,3.0,1.0
1406,1404193,2,201404,2,4.636363636,0.980389703,2.0,70000.0,1568.0,3.0,2.0,3.0,3.0,1.0
1408,1404195,2,201404,2,4.636363636,0.980389703,2.0,109100.0,2400.0,3.0,2.0,1.0,3.0,1.0
1409,1404196,4,201404,2,7.115789474,0.980389703,2.0,93600.0,1904.0,3.0,1.0,3.0,3.0,1.0
1410,1404197,4,201404,1,14.231578947,1.014402139,2.0,43200.0,1020.0,1.0,2.0,1.0,3.0,1.0
1416,1404203,3,201404,1,42.192857143,1.014402139,2.0,34900.0,924.0,3.0,1.0,3.0,3.0,1.0
1417,1404204,3,201404,2,21.096428571,0.980389703,2.0,77900.0,2048.0,3.0,2.0,3.0,3.0,1.0
1418,1404205,4,201404,1,14.231578947,1.014402139,2.0,45100.0,1064.0,3.0,2.0,3.0,3.0,1.0
1420,1404207,1,201404,1,8.833333333,1.014402139,2.0,68000.0,924.0,1.0,2.0,3.0,2.0,1.0
1421,1404208,2,201404,1,9.272727273,1.014402139,2.0,26900.0,700.0,1.0,2.0,3.0,2.0,1.0
1423,1404210,4,201404,2,7.115789474,0.980389703,2.0,72500.0,1392.0,1.0,3.0,1.0,2.0,1.0
1424,1404211,1,201404,2,4.416666667,0.980389703,2.0,63400.0,1232.0,3.0,2.0,1.0,2.0,1.0
1426,1404213,4,201404,1,14.231578947,1.014402139,2.0,56000.0,780.0,1.0,2.0,1.0,3.0,1.0
1428,1404215,3,201404,2,21.096428571,0.980389703,2.0,89900.0,2016.0,3.0,1.0,3.0,3.0,1.0
1429,1404216,3,201404,2,21.096428571,0.980389703,2.0,41400.0,1232.0,3.0,2.0,3.0,3.0,1.0
1432,1404219,2,201404,1,14.231578947,1.014402139,2.0,51300.0,1216.0,3.0,2.0,1.0,3.0,1.0
1434,1404221,4,201404,2,7.115789474,0.980389703,2.0,77400.0,1512.0,3.0,2.0,1.0,2.0,1.0
1436,1404223,3,201404,1,42.192857143,1.014402139,2.0,51300.0,1216.0,3.0,3.0,1.0,2.0,1.0
1437,1404224,3,201404,2,21.096428571,0.980389703,2.0,107400.0,2240.0,3.0,2.0,1.0,3.0,1.0
1440,1404227,1,201404,2,4.416666667,0.980389703,2.0,100000.0,1232.0,3.0,1.0,3.0,2.0,1.0
1441,1404228,4,201404,2,7.115789474,0.980389703,2.0,84300.0,1680.0,3.0,2.0,3.0,2.0,1.0
1442,1404229,3,201404,2,21.096428571,0.980389703,2.0,68500.0,2128.0,3.0,2.0,3.0,3.0,1.0
1443,1404230,1,201404,1,8.833333333,1.014402139,2.0,33000.0,1216.0,3.0,2.0,3.0,3.0,1.0
1444,1404231,2,201404,2,4.636363636,0.980389703,2.0,75100.0,1456.0,3.0,3.0,1.0,3.0,1.0
1445,1404232,3,201404,2,21.096428571,0.980389703,2.0,79700.0,1568.0,3.0,2.0,3.0,3.0,1.0
1446,1404233,2,201404,2,4.636363636,0.980389703,2.0,50900.0,1344.0,3.0,2.0,1.0,3.0,1.0
1447,1404234,1,201404,1,8.833333333,1.014402139,2.0,39300.0,924.0,3.0,2.0,3.0,2.0,1.0
1448,1404235,2,201404,1,9.272727273,1.014402139,2.0,48700.0,1152.0,3.0,2.0,1.0,3.0,1.0
1451,1404238,3,201404,2,21.096428571,0.980389703,2.0,58100.0,1456.0,1.0,2.0,3.0,2.0,3.0
1453,1404240,4,201404,2,7.115789474,0.980389703,2.0,84300.0,1680.0,3.0,2.0,1.0,3.0,1.0
1454,1404241,3,201404,2,21.096428571,0.980389703,2.0,78000.0,1568.0,3.0,1.0,1.0,3.0,1.0
1455,1404242,4,201404,2,7.115789474,0.980389703,2.0,62600.0,1152.0,3.0,2.0,1.0,2.0,1.0
