,0
4916,130317.28132904693
4917,110575.22295907512
4918,90543.10793935694
4919,125306.19886778388
4920,99233.88111700583
4921,104244.9645966515
4922,115258.76303705666
4923,131898.79912362993
4924,108040.50245511718
4925,91890.06375865545
4926,91612.16390110645
4927,114517.25480509643
4928,98280.57626187894
4929,106862.34474984556
4930,91612.16491948906
4931,121920.86507860105
4932,64470.79502589535
4933,97019.86512665264
4934,86197.72746082675
4935,94255.99531402811
4936,107924.65964116249
4937,103579.27356152888
4938,64470.79706266057
4939,107924.6606595451
4940,94888.5019114539
4941,86197.72949759196
4942,82812.39290785696
4943,90543.11710479949
4944,92565.47817627247
4945,86197.73127976153
4946,90543.12066913862
4947,119495.15817517228
4948,111207.7427954739
4949,189248.92949980125
4950,141222.09061010368
4951,95407.71423475817
4952,86197.73764465284
4953,77506.9657399822
4954,107924.67033417989
4955,95957.56551107392
4956,89077.4571453128
4957,89355.3575120531
4958,108993.72527754772
4959,89355.3580212444
4960,83433.87190555874
4961,90543.12881619949
4962,99233.90173925273
4963,127328.58081609942
4964,77506.9705772996
4965,92674.49508654512
4966,103579.28909186367
4967,99233.90301223099
4968,107924.67593528423
4969,107924.67618987989
4970,109947.03726135287
4971,107924.67669907119
4972,125306.22229058295
4973,112270.06354249176
4974,86197.7457917137
4975,56938.81089261733
4976,56938.81114721298
4977,73651.26848409884
4978,41771.28740175348
4979,65522.60272016283
4980,36950.03579192981
4981,32211.43899402395
4982,50462.06516212504
4983,37425.906414033845
4984,26127.90347261168
4985,36400.19240807835
4986,50270.408461075276
4987,53477.40949361678
4988,52593.43550600018
4989,41771.29784017429
4990,41771.29809476994
4991,41771.29834936559
4992,41771.298603961244
4993,41771.2988585569
4994,54065.9486109009
4995,52593.43728816975
4996,118448.23516389634
4997,81553.77949269675
4998,107626.0977526661
4999,110435.16885310691
5000,93016.13600048609
5001,82443.18287373614
5002,108515.50113370549
5003,86788.5697171567
5004,97802.36815756094
5005,129839.0765344724
5006,104067.42348416895
5007,110435.1708898712
5008,85899.16862747725
5009,107626.10055321734
5010,118934.28405672777
5011,89535.98958880361
5012,106301.48259739578
5013,89535.99009799492
5014,99530.37892131694
5015,89220.60272474121
5016,70426.43730706628
5017,108624.50938772596
5018,103875.7662739288
5019,145409.9613876259
5020,123279.67293691356
5021,109802.66938435752
5022,112566.539960769
5023,115292.92276688013
5024,106089.78888376802
5025,109802.67040274013
5026,104279.12534485757
5027,91242.96659676638
5028,127030.0130719021
5029,74994.38175083697
5030,106993.60235744808
5031,74482.0207907781
5032,133807.43037695158
5033,90244.56285417173
5034,107434.4481802946
5035,101066.70128378458
5036,95979.80569921248
5037,142094.84728422388
5038,64172.24612177629
5039,125007.65505557694
5040,72863.02108159475
5041,81553.79400464799
5042,103280.72593038809
5043,85899.18084806856
5044,125007.65811072476
5045,125007.66116587259
5046,85899.18441240769
5047,119529.31714120973
5048,131181.47835789528
5049,116639.69486666378
5050,97802.38623385224
5051,84766.22748576105
5052,91972.58303796686
5053,62149.896252512
5054,64172.25732398499
5055,92266.93640083168
5056,106170.35787956975
5057,119529.32223312277
5058,106602.1679201182
5059,104279.14265736192
5060,139221.4413252473
5061,102147.7779145902
5062,95588.37075269129
5063,119529.32376069669
5064,84766.23334146105
5065,107626.12677656859
5066,90244.58169424906
5067,96612.32909995038
5068,90244.58220344037
5069,133295.08876616135
5070,85899.19637840241
5071,107626.1283041425
5072,90244.58322182298
5073,109245.1325960476
5074,125007.67440484557
5075,98935.35665406752
5076,103280.7432428915
5077,89519.53592116386
5078,57405.481537844986
5079,63744.26665174961
5080,71722.60082923528
5081,48605.70519808773
5082,78115.22391775157
5083,71722.60159302223
5084,80010.01748191193
5085,67377.21576798521
5086,53060.09774957225
5087,48714.71166993957
5088,61750.87321858294
5089,42237.962884298526
5090,60497.11147575453
5091,57728.29299900681
5092,42237.965175659396
5093,44260.3282838976
5094,50525.38335590996
5095,50525.38361050561
5096,53060.10640582442
5097,42237.96873999853
5098,99516.55258646049
5099,81591.9461266119
5100,111181.90136911534
5101,93800.35628679488
5102,132908.83354945108
5103,83087.22331065126
5104,106095.00654833019
5105,115123.93194215838
5106,98145.7438940024
5107,80764.19881168194
5108,108455.52085436508
5109,110549.39859062433
5110,100168.10572926234
5111,97742.38813281711
5112,123182.20132293366
5113,125588.87441076897
5114,93800.35959653836
5115,117658.65677424241
5116,99873.7546577584
5117,117255.30024927016
5118,79057.22893239744
5119,113313.27171299234
5120,97513.24264308531
5121,117255.30152224842
5122,86691.10523185506
5123,174620.99867711868
5124,117255.30228603538
5125,91864.24168156553
5126,114894.7895075744
5127,95528.3713786779
5128,97302.54143342562
5129,90825.79010182898
5130,114684.0872795321
5131,103861.94961370621
5132,136411.01945986878
5133,99625.5682237558
5134,86480.40504057799
5135,85847.90022532176
5136,86480.40554976929
5137,125588.8828124255
5138,127611.24388389848
5139,125588.8833216168
5140,84458.04880642239
5141,108207.34511337895
5142,99516.57269951701
5143,106433.1783683747
5144,99873.77146107145
5145,86480.41675197706
5146,73444.25876767281
5147,110146.06319708936
5148,85109.60755032767
5149,98145.76680761017
5150,108207.35275124758
5151,108207.35300584324
5152,108207.35326043889
5153,112552.7398492638
5154,81731.67873009294
5155,80112.67520197481
5156,82135.0362734478
5157,99516.58186495956
5158,86480.42311686836
5159,86480.42337146401
5160,112552.74163143337
5161,121243.51455448661
5162,90825.81046948023
5163,108207.35606099106
5164,135898.6781036742
5165,92957.17648523021
5166,86480.42515363358
5167,75466.62722241972
5168,101538.94548238907
5169,53327.68013457954
5170,57564.06228831783
5171,82062.91506026126
5172,71240.77739443537
5173,77717.52923522424
5174,54933.700431291945
5175,63624.47335434519
5176,54933.7011950789
5177,82062.91684243083
5178,47371.71033830941
5179,47528.34911418427
5180,62018.45662197191
5181,51196.31895614602
5182,52398.981200312264
5183,46850.935931660235
5184,34527.21592913661
5185,42505.55010662321
5186,57673.07716182526
5187,53327.691082192585
5188,53327.69260976557
5189,34683.85954232793
5190,42505.55519853532
5191,50792.97134202067
5192,44326.11323185265
5193,51196.32888537552
5194,39741.68614969775
5195,46850.943060337566
5196,65960.4968696488
5197,57673.08148995042
5198,34527.22356700525
5199,88304.97325182334
5200,120225.57421796024
5201,112904.62104773521
5202,133453.394249822
5203,110690.60072925687
5204,117799.85763989761
5205,116200.6443583984
5206,104654.69471131545
5207,92408.79754461907
5208,156886.1821741592
5209,119381.3749252893
5210,122145.24550170079
5211,137714.4007740803
5212,144275.53471620008
5213,100418.31459434237
5214,109109.08751739655
5215,117799.86044044979
5216,131239.37673189584
5217,135700.8727682596
5218,92650.36671472993
5219,107076.38171903696
5220,112163.27781280037
5221,112163.27806739602
5222,99127.11931930482
5223,96804.09405654855
5224,103472.50616272539
5225,105686.52749958541
5226,81636.57082028128
5227,120745.04808293656
5228,76850.34019077942
5229,88304.9834356485
5230,83959.59735601489
5231,128704.66055606306
5232,77400.19426764734
5233,114377.30627833959
5234,66578.0568564171
5235,75268.82977947034
5236,88304.98903675284
5237,112054.2843253268
5238,133905.01261327974
5239,103035.70925948862
5240,113748.8429994192
5241,107381.09610290825
5242,118203.23427792545
5243,103035.71027787123
5244,98690.32419823762
5245,135475.7759435419
5246,107509.89587652683
5247,103035.71511518862
5248,89874.09944507759
5249,81308.78395323455
5250,81308.7842078302
5251,107381.10246779956
5252,176556.8297098335
5253,114377.32053569611
5254,88305.00278491806
5255,118722.70737911575
5256,88305.00329410937
5257,101341.16255139187
5258,87901.64676913619
5259,90327.36487477273
5260,114377.32231786475
5261,88305.0045670867
5262,125199.4607474776
5263,66578.07340513356
5264,79614.23266241606
5265,135261.98572077788
5266,118722.71017966699
5267,88305.00609466061
5268,88305.00634925626
5269,66578.07493270747
5270,88305.00685844757
5271,99127.14503346477
5272,105686.55270455405
5273,42314.2249101419
5274,48088.68432125449
5275,58490.722968147136
5276,63886.70077331457
5277,57627.9523815345
5278,39918.69166054856
5279,39090.942563449964
5280,29253.19429817144
5281,68925.9619424427
5282,70699.13872943446
5283,29253.198371701874
5284,37383.97930365149
5285,45765.67051530164
5286,29096.564178548753
5287,50111.0573587222
5288,60933.1955337394
5289,107454.72051603906
5290,113822.4679217413
5291,124836.26636214647
5292,140917.90512608737
5293,101910.55751975533
5294,184160.07220879197
5295,93219.78536048811
5296,95242.1464319611
5297,105623.43980251439
5298,93219.78612427507
5299,99484.84119628742
5300,90073.17797967605
5301,107454.72357118689
5302,103109.33749155328
5303,114351.70176884625
5304,86660.38023535535
5305,88471.04453805182
5306,118697.08886686247
5307,89298.7943989383
5308,124623.99172269553
5309,96932.67018920463
5310,126947.01774923876
5311,125978.82952333055
5312,112732.70027749427
5313,78476.65800609067
5314,86660.38278131187
5315,125365.5030098036
5316,118276.86607433017
5317,85536.13647197187
5318,74823.0032412326
5319,92095.54439765774
5320,100786.31732071098
5321,85536.13749035448
5322,124644.61475301068
5323,92095.54541604035
5324,72800.64395192917
5325,94418.57144258264
5326,124836.27781895082
5327,72691.64206279907
5328,113822.48014233261
5329,126858.63939961512
5330,103109.35073052719
5331,114946.73358034994
5332,110197.99123033974
5333,127579.53682185058
5334,101507.21907107253
5335,97565.1900256034
5336,85727.81124931108
5337,111800.12950928044
5338,106255.96574920882
5339,82206.0088153081
5340,126967.65656448249
5341,72691.65555636771
5342,94418.5874821078
5343,107454.7467393903
5344,72691.65632015467
5345,120087.54921710491
5346,90073.20216626208
5347,98763.97508931533
5348,94015.23197551817
5349,103109.36193273496
5350,81382.43051618617
5351,100895.34135966189
5352,107454.74903075118
5353,124836.29462226294
5354,77037.04520034045
5355,120299.24853183702
5356,74273.17538771592
5357,98763.97763527185
5358,98763.9778898675
5359,74893.69505631365
5360,72696.12671557628
5361,60050.02641182393
5362,51075.04771477636
5363,60050.02692101523
5364,58468.51116319746
5365,56005.30579645187
5366,44279.06911967136
5367,33456.931453845464
5368,72696.13002531976
5369,41278.62914681807
5370,54123.12813871261
5371,53911.43289751001
5372,64065.51693155896
5373,44122.43747247476
5374,64183.7243789332
5375,40252.92023277655
5376,56446.16053014621
5377,56446.16078474186
5378,44279.07930349745
5379,54588.85600926448
5380,45624.02362810727
5381,41744.3577811569
5382,51550.926738535985
5383,45624.02464648895
5384,109104.16705536004
5385,96471.36534143239
5386,87780.59292757045
5387,109507.52485331055
5388,119774.93252152577
5389,85203.5023676781
5390,100262.02244183794
5391,87225.86369374674
5392,129608.84647643846
5393,106527.0780230416
5394,106527.07827763725
5395,103763.20821041707
5396,126231.64964109566
5397,110239.96030580066
5398,99417.82263997477
5399,114585.34714922123
5400,134730.7630625479
5401,102585.05075974204
5402,92125.98333533015
5403,121356.45235287398
5404,108658.44607555773
5405,117349.21899861097
5406,110872.46766701434
5407,117752.57654196583
5408,100245.57453762647
5409,109061.80438269954
5410,100245.57504681777
5411,139076.15219732933
5412,101952.5484904414
5413,101952.54874503706
5414,100371.03298721928
5415,166262.43889600225
5416,108658.44913070463
5417,104758.79014116898
5418,87588.94182762504
5419,87148.09727775678
5420,76875.80885148142
5421,110897.39027496986
5422,98602.74103181716
5423,79089.83069753367
5424,87148.09855073504
5425,106852.6696595978
5426,89145.54210616369
5427,93702.62546376418
5428,161943.32589675114
5429,109507.53707390092
5430,83435.21932312287
5431,83435.21957771853
5432,120329.67575810943
5433,126889.08342919964
5434,135176.49931808934
5435,128911.44475526828
5436,87780.61049466953
5437,87780.61074926518
5438,83435.22466963157
5439,91722.64055852126
5440,87780.61151305214
5441,102585.06654467154
5442,123908.64143624716
5443,126889.09208545182
5444,111084.1825120803
5445,89802.97920401208
5446,85566.5975594651
5447,96068.03453062009
5448,96471.39181937929
5449,87780.61940551735
5450,126889.09666817356
5451,126889.09692276921
5452,79089.84750084672
5453,102839.14024346415
5454,83435.23434426636
5455,83435.234598862
5456,92126.00752191618
5457,105162.16677919775
5458,109507.55336802267
5459,98605.08619555645
5460,39154.16537910327
5461,43499.551967927255
5462,61112.45408405177
5463,71666.83846281562
5464,44761.841480619274
5465,47844.94033892173
5466,47844.94390325993
5467,47844.944157855585
5468,43499.55807822198
5469,61991.68683223147
5470,31332.480415912345
5471,56187.42440453824
5472,54212.69792844914
5473,49426.46704435162
5474,52190.33762076311
5475,40150.823901425116
5476,53809.34191266727
5477,58667.08997074235
5478,43499.565970687196
5479,43499.56622528285
5480,42154.62266445998
5481,31332.484998634085
5482,125333.72149047069
5483,117046.3061107723
5484,80531.59181578085
5485,92886.49392675515
5486,132398.3282235749
5487,122671.69370569661
5488,103158.78337141313
5489,113980.92154643033
5490,105922.65420242026
5491,108457.37674314342
5492,111958.56149333995
5493,125737.08132518735
5494,110076.38128964417
5495,127017.08233128674
5496,118767.15472188871
5497,117148.15119377058
5498,125435.56708266027
5499,112399.40833456907
5500,116744.79492339399
5501,116744.79517798964
5502,99641.15020781383
5503,121090.1820214102
5504,103708.63693908975
5505,108457.38056207821
5506,82283.22409319319
5507,108355.54235316254
5508,77746.1780027682
5509,83973.7453044802
5510,97450.7493662266
5511,85996.10663054883
5512,73592.45295230951
5513,95127.72461266164
5514,114723.2912864387
5515,77746.17978493776
5516,101392.7801938653
5517,71570.09340841044
5518,95319.38615102787
5519,125737.09074522648
5520,151507.89323509485
5521,117046.32011353318
5522,108355.54769967124
5523,125737.093291183
5524,94916.03777311649
5525,112700.9403987918
5526,97341.75613334868
5527,82283.23656838015
5528,104010.16849412024
5529,104010.16874871496
5530,97635.25995416008
5531,108355.55941107031
5532,125737.10602096468
5533,95421.24320002086
5534,80531.61931211036
5535,212919.57926920708
5536,97635.26504607312
5537,140685.7716087941
5538,104003.01270637102
5539,86628.63283183891
5540,88951.65860378649
5541,112700.95134640392
5542,104010.17893254105
5543,109159.88809479494
5544,86628.63410481717
5545,88650.99517629016
5546,114832.3178713452
5547,95319.40753706172
5548,90974.02145742904
5549,99664.79438048229
5550,95319.40830084868
5551,125737.11289504729
5552,95319.40881003998
5553,92996.38354728464
5554,92996.38380188029
5555,127759.47473030724
5556,114723.31598221604
5557,108355.5690857051
5558,86628.6376691563
5559,49610.17187535949
5560,56210.66248563677
5561,67655.15941461455
5562,59724.45983251184
5563,56086.92524372134
5564,56086.925498316996
5565,54072.98194696475
5566,56086.9260075083
5567,43763.20600498468
5568,45264.78859627806
5569,47287.149667751044
5570,45264.79165142588
5571,51191.69425266422
5572,45264.79216061719
5573,49610.18129539862
5574,72403.91296683252
5575,45264.79725253023
5576,40919.411172897555
5577,56913.58539808076
5578,40919.41270047147
5579,51741.55087548867
5580,45264.7995438911
5581,36574.027130029164
5582,49610.18638731167
5583,62013.840574742295
5584,56086.93848269526
5585,126625.1593065802
5586,92922.33710222878
5587,106700.00586444978
5588,132772.32412441913
5589,84973.07470249664
5590,104082.62851180788
5591,110009.53111304529
5592,95795.21338670515
5593,98009.2347235661
5594,117522.14556704089
5595,100015.14356270153
5596,99737.24370515253
5597,101722.11700632516
5598,104376.98314765096
5599,91449.82883464545
5600,99737.24472353514
5601,154256.76623748802
5602,108831.37493534852
5603,151881.8814980695
5604,121867.53470182233
5605,111374.98660490196
5606,83171.30360215995
5607,118043.39896567352
5608,87516.69044558052
5609,93884.43785128277
5610,83171.30462054256
5611,93552.59799109586
5612,111374.98838707153
5613,99920.34565139376
5614,134683.4365798207
5615,137447.3071562322
5616,91971.08325166069
5617,127972.7578282291
5618,91862.08034414798
5619,208637.05520317517
5620,115611.37334136106
5621,87516.69477370568
5622,126625.17738287058
5623,111045.41078416072
5624,103007.03099870961
5625,87516.70292076655
5626,83171.31709572859
5627,99187.41305108368
5628,98009.25432743039
5629,80905.60935725458
5630,91449.84742012713
5631,99590.77110363077
5632,111045.41434849985
5633,108831.3935208302
5634,119736.18752614874
5635,104494.89682462253
5636,126625.1857845271
5637,104898.25436797738
5638,126221.82925955392
5639,74480.55053756665
5640,91862.09612907842
5641,91862.09638367407
5642,102684.23455869127
5643,111266.00304665789
5644,109243.6424843762
5645,113589.02907320112
5646,100552.87032510992
5647,83171.32524278946
5648,83171.32549738511
5649,132449.54805205204
5650,96207.48500926327
5651,96207.48526385892
5652,45030.74952736311
5653,45030.74978195876
5654,62306.226706190035
5655,60283.86614390835
5656,59757.43025052734
5657,60041.63704290427
5658,50957.65391077008
5659,79489.80738884676
5660,39816.29101820104
5661,58066.913876558654
5662,54018.819218955934
5663,61799.18696001358
5664,50088.58453638852
5665,53102.10964808799
5666,45030.76123876218
5667,58066.92049604468
5668,53830.538851497695
5669,53318.177636843175
5670,58066.92125983164
5671,42266.892189924605
5672,45030.76276633609
5673,89666.26921266783
5674,113648.56013759784
5675,117993.94672642276
5676,109706.53134672437
5677,128157.23148139846
5678,185476.79545424413
5679,139720.8794159498
5680,96862.0336278081
5681,116265.94003619626
5682,133244.12859354448
5683,113648.56242895871
5684,130921.10358538385
5685,115670.92375502735
5686,94347.34937264211
5687,102634.76526153181
5688,113648.56370193698
5689,90193.62406758871
5690,128669.5962603921
5691,115670.92528260127
5692,104957.792051862
5693,104957.79230645765
5694,109303.17889528256
5695,117993.9518183358
5696,128266.24075380247
5697,109194.1752239829
5698,114051.92328205798
5699,114051.92353665363
5700,125313.18024510425
5701,91056.13208837155
5702,99746.9050114248
5703,126048.37130708247
5704,126560.7330309283
5705,97724.54495833442
5706,122106.34277080372
5707,115546.93560890574
5708,94011.66445774492
5709,98357.0510465689
5710,122215.34822427295
5711,115546.93662728835
5712,119342.4739765618
5713,102702.43839918077
5714,91056.13539811503
5715,126048.3743622303
5716,111393.21183142532
5717,67939.35154428333
5718,128774.76047808398
5719,128774.76073267963
5720,128774.76098727528
5721,120083.9934107298
5722,121812.00188312586
5723,145312.1174466135
5724,98884.41404854972
5725,100488.43055588845
5726,109179.2034789417
5727,91989.31866201013
5728,74204.41654552612
5729,85848.2591193933
5730,85848.25937398896
5731,85848.25962858461
5732,94135.6755174743
5733,133647.50981429406
5734,120084.00181238633
5735,98357.07039583754
5736,94011.68431620486
5737,96143.04982276354
5738,128774.77549922746
5739,130797.13657070044
5740,96034.0461514648
5741,80975.52658649627
5742,72284.7541726334
5743,147884.3303269213
5744,100488.43793916237
5745,85320.91393910721
5746,128774.77753599267
5747,89666.30078252777
5748,98357.07370558102
5749,106644.48959447071
5750,80975.52887785714
5751,94011.68813513964
5752,40149.12729275506
5753,32170.793624459766
5754,72850.08730033226
5755,62421.16035277862
5756,50309.683454855345
5757,65069.720577658154
5758,54575.14407923166
5759,55316.653838764876
5760,68900.93606456835
5761,65588.9430288272
5762,69492.27685737703
5763,39123.416596543044
5764,55316.6568939127
5765,44494.52151944768
5766,62153.41470358614
5767,57651.390102675185
5768,63604.07660173718
5769,44494.52533838246
5770,44494.52559297811
5771,44494.525847573765
5772,44494.52610216942
5773,50100.47440508194
5774,44494.52661136072
5775,44494.52686595637
5776,44494.527120552026
5777,44494.52737514768
5778,108315.58868368715
5779,73955.85529861506
5780,126155.4597990932
5781,76428.64230402745
5782,93810.18789553829
5783,121904.86697238497
5784,93406.83137056604
5785,91874.06768920459
5786,108465.35169932153
5787,91046.31884670071
5788,97523.07068748958
5789,82646.63051302917
5790,134646.67515816353
5791,152028.2207496753
5792,110788.37874424737
5793,104632.32861651201
5794,104632.32887110766
5795,125955.9037626842
5796,112919.745014593
5797,112919.74526918866
5798,93810.19196906872
5799,112919.74577837996
5800,117265.13236720487
5801,89061.44936446287
5802,111269.7167378366
5803,93888.17165551614
5804,102159.54619382229
5805,112431.83512928896
5806,93468.77403455507
5807,102159.54695760924
5808,112431.83589307591
5809,84374.64509572089
5810,126100.50047480594
5811,84778.00263907574
5812,86992.02601270191
5813,86992.02626729757
5814,126100.5065851016
5815,100028.18883432355
5816,100028.1890889192
5817,126100.50734888855
5818,99333.74924754258
5819,98155.59052388929
5820,111191.74978117179
5821,108718.96481252369
5822,91337.41998479981
5823,110155.88996851537
5824,87250.79957371764
5825,106443.00921333022
5826,117668.50442251097
5827,111191.75309091434
5828,85119.43534013629
5829,134387.92960266862
5830,86992.03721490968
5831,86992.03746950533
5832,108718.96939524543
5833,84969.6771618193
5834,91337.42456752155
5835,91337.4248221172
5836,108718.97041362803
5837,82646.65266284999
5838,73552.5232148245
5839,97705.17299160548
5840,95279.45539516024
5841,86992.04001546185
5842,91337.42685888242
5843,100028.19978193566
5844,115195.72429118119
5845,117218.08536265418
5846,100028.20054572262
5847,108718.97346877586
5848,104373.58738914225
5849,100028.20130950958
5850,65265.110890273936
5851,65265.11114486959
5852,91337.42940483894
5853,110850.34024831373
5854,51693.36470376607
5855,65677.41691334546
5856,71997.53023285512
5857,64025.50273560174
5858,72866.60800889228
5859,80844.94218637794
5860,69954.42228008434
5861,45827.04430809338
5862,58725.48948757723
5863,43804.68680095952
5864,49888.22792347614
5865,48306.71394782793
5866,54674.461353530176
5867,72557.53342616651
5868,48306.717002975754
5869,43804.69240206387
5870,54783.46909835935
5871,49888.23377917614
5872,45983.69250400644
5873,56364.98587455973
5874,39615.94586209208
5875,31794.250715075992
5876,49412.3685035808
5877,104259.6110971272
5878,86878.06601480767
5879,108201.64090638421
5880,95885.19208771363
5881,104575.96501076687
5882,115480.75901608542
5883,121445.14938762411
5884,80995.56896359008
5885,109792.4932671953
5886,112863.38191803917
5887,86682.05973217543
5888,126091.2016953053
5889,91539.80804484524
5890,104172.61026796419
5891,106789.9886389887
5892,125899.54244829994
5893,114444.89971262217
5894,85063.05773163121
5895,86878.07034293283
5896,108605.00226867292
5897,113266.74175275583
5898,123979.8754926864
5899,117503.12416108884
5900,102150.25199704338
5901,119422.79315346852
5902,119231.1331426762
5903,112863.38624616526
5904,81545.42329505365
5905,134590.318426501
5906,91817.71273971163
5907,100105.12862860132
5908,79010.7022819044
5909,101812.10207222495
5910,117612.13165132329
5911,117208.77487175539
5912,100105.12990157958
5913,84664.05537096318
5914,97700.21462824568
5915,99722.57569971867
5916,75973.28346629255
5917,65151.14580046665
5918,86878.07772620674
5919,80318.67056430783
5920,104259.62357231323
5921,128008.91631493159
5922,123772.5346703846
5923,63128.78651116323
5924,132251.6110792579
5925,108605.01117952075
5926,78187.30709451437
5927,97891.87820337713
5928,98970.36782196071
5929,99914.24080242403
5930,108605.01372547727
5931,99914.24131161533
5932,86878.08256352413
5933,112950.40082349349
5934,86878.08307271544
5935,86878.08740084153
5936,110987.65611393377
5937,121525.72551210318
5938,93431.0469444478
5939,91817.73132519331
5940,98099.23888413887
5941,108371.52781960554
5942,134884.6908840388
5943,125986.57179217506
5944,73841.93603602331
5945,99914.25429599266
5946,99914.25455058832
5947,99914.25480518397
5948,93354.84764328506
5949,99914.25531437527
5950,93354.84815247636
5951,97700.23474130128
5952,108605.02874661982
5953,114128.57431369368
5954,82532.71125043742
5955,95568.87050771993
5956,93354.84968005028
5957,93546.5102000339
5958,106282.00475684181
5959,86878.09885764495
5960,119427.16870380659
5961,105878.64848646522
5962,86878.0996214319
5963,102045.62413067836
5964,91223.48646485247
5965,72999.70370224304
5966,67634.90800552629
5967,58541.38248046953
5968,46959.17198288441
5969,37446.95638836827
5970,46137.72931142151
5971,41792.34501395747
5972,41792.34603233915
5973,56938.232099036686
5974,52064.63776835799
5975,42441.8212207593
5976,54425.153092775494
5977,41792.351378847845
5978,29468.63137632422
5979,40290.76955134142
5980,37290.327287128195
5981,41792.352397230454
5982,41792.352651826106
5983,41792.35290642176
5984,41792.35316101741
5985,42939.330794603564
5986,43814.71448708605
5987,122135.4528370332
5988,107371.28587114252
5989,98680.51345728058
5990,103025.90004610457
5991,106223.1815341236
5992,112782.58920521382
5993,112488.23686073162
5994,86710.27170903143
5995,99343.07393215038
5996,88629.94070141017
5997,119047.64529560879
5998,99729.97924316768
5999,116833.62472253479
6000,106414.84409087244
6001,112379.23446241114
6002,101436.95319598261
6003,125083.55360491108
6004,85644.35827352852
6005,79276.61137701757
6006,99452.08116778824
6007,99452.0814223839
6008,99452.08167697955
6009,103797.46826580446
6010,124974.55095199402
6011,102069.46055719629
6012,103797.46902959142
6013,121179.01462110318
6014,99855.44023871794
6015,81170.2792561287
6016,89142.30726257339
6017,100811.88660170976
6018,81298.97626742534
6019,94444.13995979447
6020,74739.56936012302
6021,98680.52236812841
6022,106738.79022132978
6023,107371.2955457773
6024,98488.8628665274
6025,126884.20664384775
6026,93894.2925024135
6027,85644.36489301547
6028,103025.9104845263
6029,118084.43055868614
6030,76953.59298834484
6031,98680.5272054458
6032,115658.71830874868
6033,120004.10489757359
6034,103025.91684941668
6035,72608.2127644103
6036,98680.53102437966
6037,108546.22614614852
6038,70585.85576646775
6039,81298.98950639833
6040,102622.56439797487
6041,113739.05542666558
6042,106523.86812982336
6043,110720.39334101696
6044,112891.61579012126
6045,95510.0707078008
6046,89033.31937620416
6047,103797.48685128614
6048,70348.15864821058
6049,94335.15360099822
6050,85644.38118713629
6051,85644.38144173194
6052,63917.45002518315
6053,124752.8589589838
6054,81298.99587128963
6055,107371.31413125899
6056,124752.85972277075
6057,85452.72270391788
6058,98680.54222658835
6059,76953.61081003956
6060,81298.99739886355
6061,85644.38398768846
6062,107371.31591342855
6063,133040.27713923436
6064,47213.29272497166
6065,62147.375833153725
6066,62147.37608774938
6067,56150.07532118168
6068,75885.82802930381
6069,62456.45856294036
6070,75885.82853849512
6071,73278.59699255321
6072,78896.41788238753
6073,43388.688180665486
6074,50341.306570027955
6075,41366.327872979455
6076,41366.32812757511
6077,51558.68567868788
6078,62380.82385370508
6079,47213.29985364992
6080,42464.558012831025
6081,47213.30163581949
6082,29831.75782647822
6083,30544.196826640517
6084,57326.135170943104
6085,38522.53355008364
6086,38988.25403736159
6087,51558.69306196179
6088,30544.200390979648
6089,41522.97708727606
6090,51155.33679158427
6091,42867.92166648153
6092,30700.840185237117
6093,38988.25607412681
6094,125306.1945396578
6095,73161.55878350604
6096,94485.13367508259
6097,64470.78662423976
6098,99233.8775526667
6099,125306.19581263606
6100,86197.71905917116
6101,91062.31033342984
6102,128185.91454950906
6103,98171.56749866623
6104,106229.8353518676
6105,85135.40900517069
6106,95957.54718018789
6107,106862.34118550643
6108,130317.28132904693
6109,110575.22295907512
6110,90543.10793935694
6111,125306.19886778388
6112,99233.88111700583
6113,104244.9645966515
6114,115258.76303705666
6115,131898.79912362993
6116,108040.50245511718
6117,91890.06375865545
6118,91612.16390110645
6119,114517.25480509643
6120,98280.57626187894
6121,106862.34474984556
6122,91612.16491948906
6123,121920.86507860105
6124,64470.79502589535
6125,97019.86512665264
6126,86197.72746082675
6127,94255.99531402811
6128,107924.65964116249
6129,103579.27356152888
6130,64470.79706266057
6131,107924.6606595451
6132,94888.5019114539
6133,86197.72949759196
6134,82812.39290785696
6135,90543.11710479949
6136,92565.47817627247
6137,86197.73127976153
6138,90543.12066913862
6139,119495.15817517228
6140,111207.7427954739
6141,189248.92949980125
6142,141222.09061010368
6143,95407.71423475817
6144,86197.73764465284
6145,77506.9657399822
6146,107924.67033417989
6147,95957.56551107392
6148,89077.4571453128
6149,89355.3575120531
6150,108993.72527754772
6151,89355.3580212444
6152,83433.87190555874
6153,90543.12881619949
6154,99233.90173925273
6155,127328.58081609942
6156,77506.9705772996
6157,92674.49508654512
6158,103579.28909186367
6159,99233.90301223099
6160,107924.67593528423
6161,107924.67618987989
6162,109947.03726135287
6163,107924.67669907119
6164,125306.22229058295
6165,112270.06354249176
6166,86197.7457917137
6167,56938.81089261733
6168,56938.81114721298
6169,73651.26848409884
6170,41771.28740175348
6171,65522.60272016283
6172,36950.03579192981
6173,32211.43899402395
6174,50462.06516212504
6175,37425.906414033845
6176,26127.90347261168
6177,36400.19240807835
6178,50270.408461075276
6179,53477.40949361678
6180,52593.43550600018
6181,41771.29784017429
6182,41771.29809476994
6183,41771.29834936559
6184,41771.298603961244
6185,41771.2988585569
6186,54065.9486109009
6187,52593.43728816975
6188,118448.23516389634
